object_id,student_id,subject,year,score,is_suspicious,anomaly_type
261,261_27,Русский язык,2026,63,1,mixed
261,261_28,Русский язык,2026,59,1,mixed
262,262_1,Русский язык,2026,79,0,normal
262,262_2,Русский язык,2026,72,0,normal
262,262_3,Русский язык,2026,81,0,normal
262,262_4,Русский язык,2026,83,0,normal
262,262_5,Русский язык,2026,57,0,normal
262,262_6,Русский язык,2026,70,0,normal
262,262_7,Русский язык,2026,67,0,normal
262,262_8,Русский язык,2026,63,0,normal
262,262_9,Русский язык,2026,64,0,normal
262,262_10,Русский язык,2026,69,0,normal
262,262_11,Русский язык,2026,57,0,normal
262,262_12,Русский язык,2026,79,0,normal
262,262_13,Русский язык,2026,84,0,normal
262,262_14,Русский язык,2026,54,0,normal
262,262_15,Русский язык,2026,85,0,normal
262,262_16,Русский язык,2026,54,0,normal
262,262_17,Русский язык,2026,79,0,normal
262,262_18,Русский язык,2026,85,0,normal
262,262_19,Русский язык,2026,65,0,normal
262,262_20,Русский язык,2026,54,0,normal
262,262_21,Русский язык,2026,58,0,normal
262,262_22,Русский язык,2026,71,0,normal
262,262_23,Русский язык,2026,95,0,normal
262,262_24,Русский язык,2026,41,0,normal
263,263_1,Обществознание,2026,73,0,normal
263,263_2,Обществознание,2026,67,0,normal
263,263_3,Обществознание,2026,72,0,normal
263,263_4,Обществознание,2026,75,0,normal
263,263_5,Обществознание,2026,67,0,normal
263,263_6,Обществознание,2026,70,0,normal
263,263_7,Обществознание,2026,73,0,normal
263,263_8,Обществознание,2026,77,0,normal
263,263_9,Обществознание,2026,85,0,normal
263,263_10,Обществознание,2026,73,0,normal
263,263_11,Обществознание,2026,68,0,normal
263,263_12,Обществознание,2026,78,0,normal
263,263_13,Обществознание,2026,76,0,normal
263,263_14,Обществознание,2026,71,0,normal
263,263_15,Обществознание,2026,77,0,normal
263,263_16,Обществознание,2026,69,0,normal
263,263_17,Обществознание,2026,68,0,normal
263,263_18,Обществознание,2026,57,0,normal
263,263_19,Обществознание,2026,70,0,normal
263,263_20,Обществознание,2026,58,0,normal
263,263_21,Обществознание,2026,67,0,normal
263,263_22,Обществознание,2026,77,0,normal
263,263_23,Обществознание,2026,60,0,normal
263,263_24,Обществознание,2026,71,0,normal
263,263_25,Обществознание,2026,73,0,normal
263,263_26,Обществознание,2026,71,0,normal
263,263_27,Обществознание,2026,69,0,normal
263,263_28,Обществознание,2026,75,0,normal
263,263_29,Обществознание,2026,76,0,normal
263,263_30,Обществознание,2026,73,0,normal
263,263_31,Обществознание,2026,69,0,normal
263,263_32,Обществознание,2026,80,0,normal
263,263_33,Обществознание,2026,62,0,normal
263,263_34,Обществознание,2026,78,0,normal
263,263_35,Обществознание,2026,76,0,normal
264,264_1,Обществознание,2026,87,0,normal
264,264_2,Обществознание,2026,72,0,normal
264,264_3,Обществознание,2026,59,0,normal
264,264_4,Обществознание,2026,89,0,normal
264,264_5,Обществознание,2026,79,0,normal
264,264_6,Обществознание,2026,59,0,normal
264,264_7,Обществознание,2026,74,0,normal
264,264_8,Обществознание,2026,73,0,normal
264,264_9,Обществознание,2026,63,0,normal
264,264_10,Обществознание,2026,74,0,normal
264,264_11,Обществознание,2026,82,0,normal
264,264_12,Обществознание,2026,66,0,normal
264,264_13,Обществознание,2026,83,0,normal
264,264_14,Обществознание,2026,50,0,normal
264,264_15,Обществознание,2026,95,0,normal
264,264_16,Обществознание,2026,70,0,normal
264,264_17,Обществознание,2026,82,0,normal
264,264_18,Обществознание,2026,72,0,normal
264,264_19,Обществознание,2026,60,0,normal
264,264_20,Обществознание,2026,69,0,normal
264,264_21,Обществознание,2026,48,0,normal
264,264_22,Обществознание,2026,78,0,normal
264,264_23,Обществознание,2026,72,0,normal
264,264_24,Обществознание,2026,68,0,normal
264,264_25,Обществознание,2026,78,0,normal
264,264_26,Обществознание,2026,70,0,normal
264,264_27,Обществознание,2026,77,0,normal
264,264_28,Обществознание,2026,81,0,normal
264,264_29,Обществознание,2026,64,0,normal
264,264_30,Обществознание,2026,60,0,normal
265,265_1,Математика,2026,73,0,normal
265,265_2,Математика,2026,45,0,normal
265,265_3,Математика,2026,30,0,normal
265,265_4,Математика,2026,73,0,normal
265,265_5,Математика,2026,31,0,normal
265,265_6,Математика,2026,67,0,normal
265,265_7,Математика,2026,64,0,normal
265,265_8,Математика,2026,59,0,normal
265,265_9,Математика,2026,49,0,normal
265,265_10,Математика,2026,61,0,normal
265,265_11,Математика,2026,68,0,normal
265,265_12,Математика,2026,43,0,normal
265,265_13,Математика,2026,67,0,normal
265,265_14,Математика,2026,67,0,normal
265,265_15,Математика,2026,59,0,normal
265,265_16,Математика,2026,49,0,normal
265,265_17,Математика,2026,67,0,normal
265,265_18,Математика,2026,61,0,normal
265,265_19,Математика,2026,43,0,normal
265,265_20,Математика,2026,51,0,normal
265,265_21,Математика,2026,65,0,normal
265,265_22,Математика,2026,57,0,normal
265,265_23,Математика,2026,68,0,normal
265,265_24,Математика,2026,51,0,normal
265,265_25,Математика,2026,43,0,normal
265,265_26,Математика,2026,82,0,normal
265,265_27,Математика,2026,35,0,normal
265,265_28,Математика,2026,49,0,normal
265,265_29,Математика,2026,59,0,normal
265,265_30,Математика,2026,67,0,normal
265,265_31,Математика,2026,63,0,normal
265,265_32,Математика,2026,83,0,normal
266,266_1,Русский язык,2026,77,1,high_scores
266,266_2,Русский язык,2026,89,1,high_scores
266,266_3,Русский язык,2026,84,1,high_scores
266,266_4,Русский язык,2026,82,1,high_scores
266,266_5,Русский язык,2026,91,1,high_scores
266,266_6,Русский язык,2026,78,1,high_scores
266,266_7,Русский язык,2026,77,1,high_scores
266,266_8,Русский язык,2026,83,1,high_scores
266,266_9,Русский язык,2026,86,1,high_scores
266,266_10,Русский язык,2026,89,1,high_scores
266,266_11,Русский язык,2026,81,1,high_scores
266,266_12,Русский язык,2026,76,1,high_scores
266,266_13,Русский язык,2026,100,1,high_scores
266,266_14,Русский язык,2026,74,1,high_scores
266,266_15,Русский язык,2026,82,1,high_scores
266,266_16,Русский язык,2026,87,1,high_scores
266,266_17,Русский язык,2026,90,1,high_scores
267,267_1,Обществознание,2026,78,1,high_scores
267,267_2,Обществознание,2026,86,1,high_scores
267,267_3,Обществознание,2026,86,1,high_scores
267,267_4,Обществознание,2026,86,1,high_scores
267,267_5,Обществознание,2026,85,1,high_scores
267,267_6,Обществознание,2026,86,1,high_scores
267,267_7,Обществознание,2026,93,1,high_scores
267,267_8,Обществознание,2026,78,1,high_scores
267,267_9,Обществознание,2026,76,1,high_scores
267,267_10,Обществознание,2026,87,1,high_scores
267,267_11,Обществознание,2026,69,1,high_scores
267,267_12,Обществознание,2026,87,1,high_scores
267,267_13,Обществознание,2026,85,1,high_scores
267,267_14,Обществознание,2026,66,1,high_scores
267,267_15,Обществознание,2026,78,1,high_scores
267,267_16,Обществознание,2026,93,1,high_scores
267,267_17,Обществознание,2026,72,1,high_scores
267,267_18,Обществознание,2026,83,1,high_scores
267,267_19,Обществознание,2026,75,1,high_scores
267,267_20,Обществознание,2026,77,1,high_scores
267,267_21,Обществознание,2026,95,1,high_scores
267,267_22,Обществознание,2026,83,1,high_scores
267,267_23,Обществознание,2026,86,1,high_scores
267,267_24,Обществознание,2026,81,1,high_scores
267,267_25,Обществознание,2026,71,1,high_scores
267,267_26,Обществознание,2026,74,1,high_scores
267,267_27,Обществознание,2026,90,1,high_scores
267,267_28,Обществознание,2026,83,1,high_scores
267,267_29,Обществознание,2026,77,1,high_scores
267,267_30,Обществознание,2026,82,1,high_scores
267,267_31,Обществознание,2026,87,1,high_scores
267,267_32,Обществознание,2026,85,1,high_scores
267,267_33,Обществознание,2026,77,1,high_scores
267,267_34,Обществознание,2026,71,1,high_scores
268,268_1,Обществознание,2026,74,1,low_variance
268,268_2,Обществознание,2026,76,1,low_variance
268,268_3,Обществознание,2026,73,1,low_variance
268,268_4,Обществознание,2026,77,1,low_variance
268,268_5,Обществознание,2026,75,1,low_variance
268,268_6,Обществознание,2026,75,1,low_variance
268,268_7,Обществознание,2026,74,1,low_variance
268,268_8,Обществознание,2026,77,1,low_variance
268,268_9,Обществознание,2026,77,1,low_variance
268,268_10,Обществознание,2026,76,1,low_variance
268,268_11,Обществознание,2026,76,1,low_variance
268,268_12,Обществознание,2026,75,1,low_variance
268,268_13,Обществознание,2026,76,1,low_variance
268,268_14,Обществознание,2026,74,1,low_variance
268,268_15,Обществознание,2026,75,1,low_variance
268,268_16,Обществознание,2026,74,1,low_variance
268,268_17,Обществознание,2026,74,1,low_variance
268,268_18,Обществознание,2026,74,1,low_variance
268,268_19,Обществознание,2026,76,1,low_variance
268,268_20,Обществознание,2026,78,1,low_variance
268,268_21,Обществознание,2026,77,1,low_variance
269,269_1,Обществознание,2026,77,1,high_scores
269,269_2,Обществознание,2026,75,1,high_scores
269,269_3,Обществознание,2026,85,1,high_scores
269,269_4,Обществознание,2026,85,1,high_scores
269,269_5,Обществознание,2026,84,1,high_scores
269,269_6,Обществознание,2026,82,1,high_scores
269,269_7,Обществознание,2026,78,1,high_scores
269,269_8,Обществознание,2026,98,1,high_scores
269,269_9,Обществознание,2026,80,1,high_scores
269,269_10,Обществознание,2026,76,1,high_scores
269,269_11,Обществознание,2026,82,1,high_scores
269,269_12,Обществознание,2026,81,1,high_scores
269,269_13,Обществознание,2026,80,1,high_scores
269,269_14,Обществознание,2026,95,1,high_scores
269,269_15,Обществознание,2026,74,1,high_scores
269,269_16,Обществознание,2026,82,1,high_scores
269,269_17,Обществознание,2026,75,1,high_scores
269,269_18,Обществознание,2026,78,1,high_scores
269,269_19,Обществознание,2026,94,1,high_scores
269,269_20,Обществознание,2026,84,1,high_scores
269,269_21,Обществознание,2026,84,1,high_scores
269,269_22,Обществознание,2026,75,1,high_scores
269,269_23,Обществознание,2026,79,1,high_scores
269,269_24,Обществознание,2026,95,1,high_scores
269,269_25,Обществознание,2026,85,1,high_scores
269,269_26,Обществознание,2026,80,1,high_scores
269,269_27,Обществознание,2026,85,1,high_scores
269,269_28,Обществознание,2026,84,1,high_scores
269,269_29,Обществознание,2026,76,1,high_scores
269,269_30,Обществознание,2026,79,1,high_scores
269,269_31,Обществознание,2026,98,1,high_scores
270,270_1,Обществознание,2026,76,0,normal
270,270_2,Обществознание,2026,83,0,normal
270,270_3,Обществознание,2026,65,0,normal
270,270_4,Обществознание,2026,69,0,normal
270,270_5,Обществознание,2026,85,0,normal
270,270_6,Обществознание,2026,73,0,normal
270,270_7,Обществознание,2026,72,0,normal
270,270_8,Обществознание,2026,62,0,normal
270,270_9,Обществознание,2026,81,0,normal
270,270_10,Обществознание,2026,71,0,normal
270,270_11,Обществознание,2026,55,0,normal
270,270_12,Обществознание,2026,60,0,normal
270,270_13,Обществознание,2026,68,0,normal
270,270_14,Обществознание,2026,64,0,normal
270,270_15,Обществознание,2026,65,0,normal
270,270_16,Обществознание,2026,92,0,normal
270,270_17,Обществознание,2026,78,0,normal
270,270_18,Обществознание,2026,52,0,normal
270,270_19,Обществознание,2026,70,0,normal
270,270_20,Обществознание,2026,72,0,normal
270,270_21,Обществознание,2026,61,0,normal
271,271_1,Обществознание,2026,57,0,normal
271,271_2,Обществознание,2026,75,0,normal
271,271_3,Обществознание,2026,60,0,normal
271,271_4,Обществознание,2026,50,0,normal
271,271_5,Обществознание,2026,60,0,normal
271,271_6,Обществознание,2026,55,0,normal
271,271_7,Обществознание,2026,61,0,normal
271,271_8,Обществознание,2026,63,0,normal
271,271_9,Обществознание,2026,69,0,normal
271,271_10,Обществознание,2026,58,0,normal
271,271_11,Обществознание,2026,73,0,normal
271,271_12,Обществознание,2026,66,0,normal
271,271_13,Обществознание,2026,52,0,normal
271,271_14,Обществознание,2026,78,0,normal
271,271_15,Обществознание,2026,61,0,normal
271,271_16,Обществознание,2026,50,0,normal
271,271_17,Обществознание,2026,73,0,normal
271,271_18,Обществознание,2026,77,0,normal
271,271_19,Обществознание,2026,58,0,normal
271,271_20,Обществознание,2026,53,0,normal
271,271_21,Обществознание,2026,56,0,normal
271,271_22,Обществознание,2026,65,0,normal
271,271_23,Обществознание,2026,70,0,normal
271,271_24,Обществознание,2026,63,0,normal
271,271_25,Обществознание,2026,59,0,normal
271,271_26,Обществознание,2026,72,0,normal
271,271_27,Обществознание,2026,55,0,normal
271,271_28,Обществознание,2026,67,0,normal
271,271_29,Обществознание,2026,55,0,normal
272,272_1,Математика,2026,64,0,normal
272,272_2,Математика,2026,58,0,normal
272,272_3,Математика,2026,47,0,normal
272,272_4,Математика,2026,64,0,normal
272,272_5,Математика,2026,64,0,normal
272,272_6,Математика,2026,65,0,normal
272,272_7,Математика,2026,31,0,normal
272,272_8,Математика,2026,60,0,normal
272,272_9,Математика,2026,58,0,normal
272,272_10,Математика,2026,46,0,normal
272,272_11,Математика,2026,36,0,normal
272,272_12,Математика,2026,58,0,normal
272,272_13,Математика,2026,71,0,normal
272,272_14,Математика,2026,31,0,normal
272,272_15,Математика,2026,50,0,normal
272,272_16,Математика,2026,61,0,normal
272,272_17,Математика,2026,72,0,normal
272,272_18,Математика,2026,56,0,normal
272,272_19,Математика,2026,80,0,normal
272,272_20,Математика,2026,39,0,normal
273,273_1,Обществознание,2026,28,0,normal
273,273_2,Обществознание,2026,43,0,normal
273,273_3,Обществознание,2026,50,0,normal
273,273_4,Обществознание,2026,38,0,normal
273,273_5,Обществознание,2026,52,0,normal
273,273_6,Обществознание,2026,57,0,normal
273,273_7,Обществознание,2026,50,0,normal
273,273_8,Обществознание,2026,48,0,normal
273,273_9,Обществознание,2026,60,0,normal
273,273_10,Обществознание,2026,80,0,normal
273,273_11,Обществознание,2026,52,0,normal
273,273_12,Обществознание,2026,68,0,normal
273,273_13,Обществознание,2026,43,0,normal
273,273_14,Обществознание,2026,37,0,normal
273,273_15,Обществознание,2026,63,0,normal
273,273_16,Обществознание,2026,53,0,normal
273,273_17,Обществознание,2026,72,0,normal
273,273_18,Обществознание,2026,75,0,normal
273,273_19,Обществознание,2026,68,0,normal
273,273_20,Обществознание,2026,68,0,normal
273,273_21,Обществознание,2026,7,0,normal
273,273_22,Обществознание,2026,63,0,normal
273,273_23,Обществознание,2026,69,0,normal
273,273_24,Обществознание,2026,38,0,normal
273,273_25,Обществознание,2026,56,0,normal
273,273_26,Обществознание,2026,41,0,normal
273,273_27,Обществознание,2026,71,0,normal
273,273_28,Обществознание,2026,43,0,normal
273,273_29,Обществознание,2026,45,0,normal
273,273_30,Обществознание,2026,50,0,normal
274,274_1,Обществознание,2026,84,0,normal
274,274_2,Обществознание,2026,75,0,normal
274,274_3,Обществознание,2026,42,0,normal
274,274_4,Обществознание,2026,53,0,normal
274,274_5,Обществознание,2026,82,0,normal
274,274_6,Обществознание,2026,50,0,normal
274,274_7,Обществознание,2026,41,0,normal
274,274_8,Обществознание,2026,61,0,normal
274,274_9,Обществознание,2026,41,0,normal
274,274_10,Обществознание,2026,74,0,normal
274,274_11,Обществознание,2026,51,0,normal
274,274_12,Обществознание,2026,49,0,normal
274,274_13,Обществознание,2026,61,0,normal
274,274_14,Обществознание,2026,56,0,normal
274,274_15,Обществознание,2026,63,0,normal
274,274_16,Обществознание,2026,66,0,normal
274,274_17,Обществознание,2026,58,0,normal
274,274_18,Обществознание,2026,48,0,normal
274,274_19,Обществознание,2026,68,0,normal
274,274_20,Обществознание,2026,53,0,normal
274,274_21,Обществознание,2026,51,0,normal
274,274_22,Обществознание,2026,62,0,normal
274,274_23,Обществознание,2026,40,0,normal
274,274_24,Обществознание,2026,65,0,normal
274,274_25,Обществознание,2026,62,0,normal
274,274_26,Обществознание,2026,72,0,normal
274,274_27,Обществознание,2026,55,0,normal
274,274_28,Обществознание,2026,75,0,normal
274,274_29,Обществознание,2026,66,0,normal
274,274_30,Обществознание,2026,60,0,normal
274,274_31,Обществознание,2026,80,0,normal
275,275_1,Математика,2026,85,1,high_scores
275,275_2,Математика,2026,91,1,high_scores
275,275_3,Математика,2026,82,1,high_scores
275,275_4,Математика,2026,83,1,high_scores
275,275_5,Математика,2026,88,1,high_scores
275,275_6,Математика,2026,90,1,high_scores
275,275_7,Математика,2026,79,1,high_scores
275,275_8,Математика,2026,83,1,high_scores
275,275_9,Математика,2026,88,1,high_scores
275,275_10,Математика,2026,84,1,high_scores
275,275_11,Математика,2026,69,1,high_scores
275,275_12,Математика,2026,89,1,high_scores
275,275_13,Математика,2026,86,1,high_scores
275,275_14,Математика,2026,86,1,high_scores
275,275_15,Математика,2026,74,1,high_scores
275,275_16,Математика,2026,83,1,high_scores
275,275_17,Математика,2026,88,1,high_scores
275,275_18,Математика,2026,76,1,high_scores
275,275_19,Математика,2026,78,1,high_scores
275,275_20,Математика,2026,88,1,high_scores
275,275_21,Математика,2026,77,1,high_scores
275,275_22,Математика,2026,81,1,high_scores
275,275_23,Математика,2026,75,1,high_scores
275,275_24,Математика,2026,95,1,high_scores
275,275_25,Математика,2026,86,1,high_scores
275,275_26,Математика,2026,80,1,high_scores
275,275_27,Математика,2026,79,1,high_scores
275,275_28,Математика,2026,73,1,high_scores
275,275_29,Математика,2026,81,1,high_scores
275,275_30,Математика,2026,87,1,high_scores
275,275_31,Математика,2026,76,1,high_scores
275,275_32,Математика,2026,83,1,high_scores
275,275_33,Математика,2026,79,1,high_scores
275,275_34,Математика,2026,92,1,high_scores
276,276_1,Математика,2026,53,0,normal
276,276_2,Математика,2026,73,0,normal
276,276_3,Математика,2026,37,0,normal
276,276_4,Математика,2026,66,0,normal
276,276_5,Математика,2026,39,0,normal
276,276_6,Математика,2026,77,0,normal
276,276_7,Математика,2026,57,0,normal
276,276_8,Математика,2026,59,0,normal
276,276_9,Математика,2026,51,0,normal
276,276_10,Математика,2026,39,0,normal
276,276_11,Математика,2026,78,0,normal
276,276_12,Математика,2026,58,0,normal
276,276_13,Математика,2026,100,0,normal
276,276_14,Математика,2026,50,0,normal
276,276_15,Математика,2026,52,0,normal
276,276_16,Математика,2026,48,0,normal
276,276_17,Математика,2026,58,0,normal
276,276_18,Математика,2026,82,0,normal
276,276_19,Математика,2026,74,0,normal
276,276_20,Математика,2026,40,0,normal
276,276_21,Математика,2026,77,0,normal
276,276_22,Математика,2026,70,0,normal
276,276_23,Математика,2026,67,0,normal
276,276_24,Математика,2026,51,0,normal
276,276_25,Математика,2026,52,0,normal
276,276_26,Математика,2026,62,0,normal
276,276_27,Математика,2026,53,0,normal
276,276_28,Математика,2026,78,0,normal
276,276_29,Математика,2026,53,0,normal
276,276_30,Математика,2026,34,0,normal
276,276_31,Математика,2026,43,0,normal
276,276_32,Математика,2026,44,0,normal
276,276_33,Математика,2026,57,0,normal
276,276_34,Математика,2026,63,0,normal
276,276_35,Математика,2026,61,0,normal
277,277_1,Обществознание,2026,70,0,normal
277,277_2,Обществознание,2026,72,0,normal
277,277_3,Обществознание,2026,60,0,normal
277,277_4,Обществознание,2026,59,0,normal
277,277_5,Обществознание,2026,82,0,normal
277,277_6,Обществознание,2026,64,0,normal
277,277_7,Обществознание,2026,68,0,normal
277,277_8,Обществознание,2026,71,0,normal
277,277_9,Обществознание,2026,51,0,normal
277,277_10,Обществознание,2026,66,0,normal
277,277_11,Обществознание,2026,52,0,normal
277,277_12,Обществознание,2026,65,0,normal
277,277_13,Обществознание,2026,77,0,normal
277,277_14,Обществознание,2026,57,0,normal
277,277_15,Обществознание,2026,52,0,normal
277,277_16,Обществознание,2026,82,0,normal
277,277_17,Обществознание,2026,56,0,normal
277,277_18,Обществознание,2026,53,0,normal
277,277_19,Обществознание,2026,79,0,normal
277,277_20,Обществознание,2026,56,0,normal
277,277_21,Обществознание,2026,80,0,normal
277,277_22,Обществознание,2026,68,0,normal
277,277_23,Обществознание,2026,77,0,normal
277,277_24,Обществознание,2026,67,0,normal
277,277_25,Обществознание,2026,75,0,normal
277,277_26,Обществознание,2026,58,0,normal
277,277_27,Обществознание,2026,61,0,normal
277,277_28,Обществознание,2026,48,0,normal
277,277_29,Обществознание,2026,74,0,normal
278,278_1,Обществознание,2026,48,0,normal
278,278_2,Обществознание,2026,64,0,normal
278,278_3,Обществознание,2026,46,0,normal
278,278_4,Обществознание,2026,42,0,normal
278,278_5,Обществознание,2026,64,0,normal
278,278_6,Обществознание,2026,62,0,normal
278,278_7,Обществознание,2026,40,0,normal
278,278_8,Обществознание,2026,47,0,normal
278,278_9,Обществознание,2026,71,0,normal
278,278_10,Обществознание,2026,67,0,normal
278,278_11,Обществознание,2026,43,0,normal
278,278_12,Обществознание,2026,34,0,normal
278,278_13,Обществознание,2026,60,0,normal
278,278_14,Обществознание,2026,54,0,normal
278,278_15,Обществознание,2026,59,0,normal
278,278_16,Обществознание,2026,64,0,normal
278,278_17,Обществознание,2026,46,0,normal
278,278_18,Обществознание,2026,52,0,normal
278,278_19,Обществознание,2026,47,0,normal
278,278_20,Обществознание,2026,47,0,normal
278,278_21,Обществознание,2026,63,0,normal
278,278_22,Обществознание,2026,59,0,normal
278,278_23,Обществознание,2026,39,0,normal
278,278_24,Обществознание,2026,65,0,normal
278,278_25,Обществознание,2026,53,0,normal
278,278_26,Обществознание,2026,66,0,normal
278,278_27,Обществознание,2026,45,0,normal
278,278_28,Обществознание,2026,46,0,normal
278,278_29,Обществознание,2026,60,0,normal
279,279_1,Математика,2026,53,0,normal
279,279_2,Математика,2026,62,0,normal
279,279_3,Математика,2026,59,0,normal
279,279_4,Математика,2026,64,0,normal
279,279_5,Математика,2026,63,0,normal
279,279_6,Математика,2026,61,0,normal
279,279_7,Математика,2026,56,0,normal
279,279_8,Математика,2026,70,0,normal
279,279_9,Математика,2026,65,0,normal
279,279_10,Математика,2026,53,0,normal
279,279_11,Математика,2026,67,0,normal
279,279_12,Математика,2026,69,0,normal
279,279_13,Математика,2026,61,0,normal
279,279_14,Математика,2026,61,0,normal
279,279_15,Математика,2026,45,0,normal
279,279_16,Математика,2026,55,0,normal
279,279_17,Математика,2026,68,0,normal
279,279_18,Математика,2026,55,0,normal
279,279_19,Математика,2026,60,0,normal
279,279_20,Математика,2026,55,0,normal
279,279_21,Математика,2026,63,0,normal
279,279_22,Математика,2026,65,0,normal
279,279_23,Математика,2026,65,0,normal
279,279_24,Математика,2026,52,0,normal
279,279_25,Математика,2026,62,0,normal
279,279_26,Математика,2026,74,0,normal
279,279_27,Математика,2026,68,0,normal
280,280_1,Русский язык,2026,75,0,normal
280,280_2,Русский язык,2026,58,0,normal
280,280_3,Русский язык,2026,49,0,normal
280,280_4,Русский язык,2026,42,0,normal
280,280_5,Русский язык,2026,83,0,normal
280,280_6,Русский язык,2026,66,0,normal
280,280_7,Русский язык,2026,59,0,normal
280,280_8,Русский язык,2026,61,0,normal
280,280_9,Русский язык,2026,45,0,normal
280,280_10,Русский язык,2026,71,0,normal
280,280_11,Русский язык,2026,85,0,normal
280,280_12,Русский язык,2026,57,0,normal
280,280_13,Русский язык,2026,89,0,normal
280,280_14,Русский язык,2026,64,0,normal
280,280_15,Русский язык,2026,82,0,normal
280,280_16,Русский язык,2026,68,0,normal
280,280_17,Русский язык,2026,68,0,normal
280,280_18,Русский язык,2026,83,0,normal
280,280_19,Русский язык,2026,73,0,normal
280,280_20,Русский язык,2026,69,0,normal
280,280_21,Русский язык,2026,45,0,normal
280,280_22,Русский язык,2026,50,0,normal
280,280_23,Русский язык,2026,69,0,normal
280,280_24,Русский язык,2026,80,0,normal
280,280_25,Русский язык,2026,66,0,normal
280,280_26,Русский язык,2026,59,0,normal
280,280_27,Русский язык,2026,46,0,normal
280,280_28,Русский язык,2026,57,0,normal
280,280_29,Русский язык,2026,66,0,normal
281,281_1,Русский язык,2026,81,1,mixed
281,281_2,Русский язык,2026,89,1,mixed
281,281_3,Русский язык,2026,89,1,mixed
281,281_4,Русский язык,2026,84,1,mixed
281,281_5,Русский язык,2026,89,1,mixed
281,281_6,Русский язык,2026,81,1,mixed
281,281_7,Русский язык,2026,83,1,mixed
281,281_8,Русский язык,2026,75,1,mixed
281,281_9,Русский язык,2026,78,1,mixed
281,281_10,Русский язык,2026,65,1,mixed
281,281_11,Русский язык,2026,64,1,mixed
281,281_12,Русский язык,2026,61,1,mixed
281,281_13,Русский язык,2026,64,1,mixed
281,281_14,Русский язык,2026,61,1,mixed
281,281_15,Русский язык,2026,61,1,mixed
281,281_16,Русский язык,2026,61,1,mixed
281,281_17,Русский язык,2026,61,1,mixed
281,281_18,Русский язык,2026,61,1,mixed
281,281_19,Русский язык,2026,63,1,mixed
282,282_1,Русский язык,2026,55,0,normal
282,282_2,Русский язык,2026,53,0,normal
282,282_3,Русский язык,2026,80,0,normal
282,282_4,Русский язык,2026,55,0,normal
282,282_5,Русский язык,2026,57,0,normal
282,282_6,Русский язык,2026,68,0,normal
282,282_7,Русский язык,2026,57,0,normal
282,282_8,Русский язык,2026,51,0,normal
282,282_9,Русский язык,2026,59,0,normal
282,282_10,Русский язык,2026,80,0,normal
282,282_11,Русский язык,2026,57,0,normal
282,282_12,Русский язык,2026,53,0,normal
282,282_13,Русский язык,2026,65,0,normal
282,282_14,Русский язык,2026,59,0,normal
282,282_15,Русский язык,2026,87,0,normal
282,282_16,Русский язык,2026,54,0,normal
282,282_17,Русский язык,2026,78,0,normal
282,282_18,Русский язык,2026,72,0,normal
282,282_19,Русский язык,2026,58,0,normal
282,282_20,Русский язык,2026,61,0,normal
282,282_21,Русский язык,2026,52,0,normal
282,282_22,Русский язык,2026,56,0,normal
282,282_23,Русский язык,2026,58,0,normal
282,282_24,Русский язык,2026,63,0,normal
282,282_25,Русский язык,2026,48,0,normal
282,282_26,Русский язык,2026,64,0,normal
282,282_27,Русский язык,2026,60,0,normal
282,282_28,Русский язык,2026,65,0,normal
282,282_29,Русский язык,2026,67,0,normal
282,282_30,Русский язык,2026,59,0,normal
283,283_1,Математика,2026,76,1,low_variance
283,283_2,Математика,2026,76,1,low_variance
283,283_3,Математика,2026,78,1,low_variance
283,283_4,Математика,2026,75,1,low_variance
283,283_5,Математика,2026,74,1,low_variance
283,283_6,Математика,2026,73,1,low_variance
283,283_7,Математика,2026,75,1,low_variance
283,283_8,Математика,2026,70,1,low_variance
283,283_9,Математика,2026,75,1,low_variance
283,283_10,Математика,2026,75,1,low_variance
283,283_11,Математика,2026,72,1,low_variance
283,283_12,Математика,2026,73,1,low_variance
283,283_13,Математика,2026,77,1,low_variance
283,283_14,Математика,2026,75,1,low_variance
283,283_15,Математика,2026,75,1,low_variance
283,283_16,Математика,2026,76,1,low_variance
283,283_17,Математика,2026,75,1,low_variance
283,283_18,Математика,2026,77,1,low_variance
283,283_19,Математика,2026,75,1,low_variance
283,283_20,Математика,2026,72,1,low_variance
283,283_21,Математика,2026,78,1,low_variance
283,283_22,Математика,2026,76,1,low_variance
283,283_23,Математика,2026,74,1,low_variance
283,283_24,Математика,2026,72,1,low_variance
283,283_25,Математика,2026,76,1,low_variance
284,284_1,Русский язык,2026,81,1,high_scores
284,284_2,Русский язык,2026,78,1,high_scores
284,284_3,Русский язык,2026,86,1,high_scores
284,284_4,Русский язык,2026,79,1,high_scores
284,284_5,Русский язык,2026,63,1,high_scores
284,284_6,Русский язык,2026,83,1,high_scores
284,284_7,Русский язык,2026,70,1,high_scores
284,284_8,Русский язык,2026,89,1,high_scores
284,284_9,Русский язык,2026,74,1,high_scores
284,284_10,Русский язык,2026,65,1,high_scores
284,284_11,Русский язык,2026,70,1,high_scores
284,284_12,Русский язык,2026,82,1,high_scores
284,284_13,Русский язык,2026,83,1,high_scores
284,284_14,Русский язык,2026,72,1,high_scores
284,284_15,Русский язык,2026,74,1,high_scores
284,284_16,Русский язык,2026,82,1,high_scores
284,284_17,Русский язык,2026,89,1,high_scores
284,284_18,Русский язык,2026,74,1,high_scores
284,284_19,Русский язык,2026,85,1,high_scores
