object_id,subject,year,n_students,mean_score,median_score,std_score,min_score,max_score,high_score_share,low_score_share,threshold_share,threshold_jump,skewness,kurtosis,is_suspicious,anomaly_type,mean_deviation,predicted_label,risk_probability
385,Математика,2026,30,66.9,65.0,13.924438947404667,39,99,0.16666666666666666,0.03333333333333333,0.26666666666666666,0.06666666666666667,0.38160766987358014,-0.11245671409904245,0,normal,0.9199257650094523,0,0.01
386,Математика,2026,25,63.04,67.0,14.709126418655867,23,86,0.12,0.04,0.2,-0.08,-0.7238976567665386,0.16466771348812337,0,normal,-2.940074234990554,0,0.0
387,Обществознание,2026,17,64.76470588235294,63.0,12.201877443606328,48,89,0.11764705882352941,0.0,0.058823529411764705,-0.058823529411764705,0.4111186069848031,-1.0347319471289707,0,normal,-1.2153683526376113,0,0.005
389,Русский язык,2026,35,76.22857142857143,78.0,12.972687163610242,47,100,0.42857142857142855,0.0,0.17142857142857143,0.05714285714285714,-0.14219605425946508,-0.4826965782500423,0,normal,10.248497193580874,0,0.045
390,Математика,2026,20,61.3,63.0,9.78314877736202,35,74,0.0,0.05,0.1,0.05,-0.7920861068903032,0.35938320668626345,0,normal,-4.680074234990556,0,0.0
391,Русский язык,2026,21,67.76190476190476,68.0,12.485819621073233,46,87,0.2857142857142857,0.0,0.2857142857142857,0.047619047619047616,-0.1334341700358286,-1.1109517620892564,0,normal,1.7818305269142058,0,0.0
392,Обществознание,2026,32,49.78125,51.0,11.257592923778155,21,67,0.0,0.21875,0.3125,0.09375,-0.5574277969534568,-0.3841082402707796,0,normal,-16.198824234990553,0,0.0
393,Русский язык,2026,22,64.9090909090909,65.0,10.405021038417816,32,84,0.045454545454545456,0.045454545454545456,0.18181818181818182,0.18181818181818182,-1.3020444734105576,2.7405955130819875,0,normal,-1.0709833258996468,0,0.005
394,Обществознание,2026,19,64.36842105263158,66.0,12.728792584719885,42,91,0.15789473684210525,0.0,0.2631578947368421,-0.21052631578947367,0.13733933262172024,-0.5976081653276681,0,normal,-1.6116531823589781,0,0.0
395,Математика,2026,33,68.36363636363636,68.0,8.636842092009905,50,86,0.15151515151515152,0.0,0.24242424242424243,0.0,-0.09054275818580941,-0.3459272862124334,0,normal,2.3835621286458064,0,0.0
396,Обществознание,2026,28,72.14285714285714,71.0,11.614997342457988,51,93,0.25,0.0,0.14285714285714285,-0.03571428571428571,0.06862752291038118,-0.6451003722701403,0,normal,6.1627829078665854,0,0.0
397,Математика,2026,33,47.878787878787875,46.0,16.092078939384066,16,87,0.030303030303030304,0.24242424242424243,0.18181818181818182,-0.030303030303030304,0.33518877091431226,0.16631960093588027,0,normal,-18.101286356202678,0,0.0
399,Обществознание,2026,18,76.61111111111111,78.5,10.939931387601666,59,94,0.4444444444444444,0.0,0.3333333333333333,0.1111111111111111,-0.2232983366213174,-1.2500169219253512,0,normal,10.631036876120561,0,0.225
400,Математика,2026,22,53.22727272727273,53.0,9.922114044266877,31,75,0.0,0.045454545454545456,0.13636363636363635,0.045454545454545456,0.001024503687500399,-0.1051533569959191,0,normal,-12.752801507717827,0,0.0
403,Математика,2026,29,55.206896551724135,54.0,9.506365599972101,38,80,0.034482758620689655,0.06896551724137931,0.3103448275862069,0.034482758620689655,0.3082242685658006,-0.07566220990054351,0,normal,-10.773177683266418,0,0.0
405,Обществознание,2026,30,60.43333333333333,60.0,12.101469148642884,33,82,0.06666666666666667,0.06666666666666667,0.43333333333333335,0.0,-0.4398061486229273,-0.279744852122084,0,normal,-5.546740901657223,0,0.0
406,Математика,2026,19,68.63157894736842,72.0,16.645563740641748,43,98,0.3157894736842105,0.0,0.15789473684210525,0.0,-0.033088027337787894,-1.2762812099054472,0,normal,2.6515047123778714,0,0.0
407,Русский язык,2026,26,60.03846153846154,58.5,11.423594911850612,41,89,0.07692307692307693,0.0,0.2692307692307692,-0.038461538461538464,0.5345098077958995,-0.03164081483284864,0,normal,-5.941612696529013,0,0.0
412,Обществознание,2026,30,61.4,61.0,10.57544325312183,40,85,0.06666666666666667,0.0,0.26666666666666666,0.03333333333333333,0.22619005450488194,-0.2159540709085741,0,normal,-4.580074234990555,0,0.0
415,Русский язык,2026,32,60.84375,61.5,9.304264395292085,40,83,0.03125,0.0,0.1875,0.3125,0.09069547716223232,-0.053898684468975055,0,normal,-5.136324234990553,0,0.025
416,Русский язык,2026,24,57.958333333333336,58.0,12.798044012877732,37,92,0.041666666666666664,0.08333333333333333,0.2916666666666667,0.08333333333333333,0.623002535980268,0.33512019430002393,0,normal,-8.021740901657218,0,0.0
418,Математика,2026,17,65.41176470588235,65.0,9.579750847364345,43,85,0.058823529411764705,0.0,0.17647058823529413,0.0,-0.2638507165645751,0.37670664254720343,0,normal,-0.5683095291082054,0,0.0
419,Русский язык,2026,26,52.57692307692308,52.5,9.195203920954063,32,74,0.0,0.11538461538461539,0.15384615384615385,0.0,-0.1918856340894796,0.16806459931583317,0,normal,-13.403151158067473,0,0.0
421,Русский язык,2026,26,69.8076923076923,72.0,11.104466290535225,45,90,0.15384615384615385,0.0,0.15384615384615385,0.07692307692307693,-0.32097599645897856,-0.025134223014102286,0,normal,3.8276180727017532,0,0.0
422,Обществознание,2026,19,76.52631578947368,75.0,8.887415236416466,57,93,0.42105263157894735,0.0,0.15789473684210525,-0.05263157894736842,-0.0709535073129667,-0.48519449639120715,0,normal,10.546241554483132,0,0.1
424,Математика,2026,18,68.38888888888889,67.5,10.578483869990743,46,84,0.2777777777777778,0.0,0.5,0.05555555555555555,-0.18434618285720022,-0.8969756666044355,0,normal,2.4088146538983324,0,0.045
425,Русский язык,2026,21,64.42857142857143,63.0,9.343046452137692,50,87,0.047619047619047616,0.0,0.19047619047619047,0.3333333333333333,0.37113314889873933,-0.3371063311562126,0,normal,-1.5515028064191227,0,0.06
426,Обществознание,2026,33,65.21212121212122,65.0,10.391597933988365,43,88,0.09090909090909091,0.0,0.21212121212121213,0.12121212121212122,-0.13818312752592082,-0.08092688598497055,0,normal,-0.7679530228693352,0,0.0
427,Обществознание,2026,23,71.0,71.0,7.939992333804206,57,87,0.13043478260869565,0.0,0.17391304347826086,-0.08695652173913043,0.0760879740982103,-0.5902563614744349,0,normal,5.019925765009447,0,0.01
429,Русский язык,2026,33,52.36363636363637,51.0,8.398478151528883,36,72,0.0,0.06060606060606061,0.18181818181818182,0.0,0.3862768862728005,-0.23853529686681663,0,normal,-13.616437871354186,0,0.0
430,Математика,2026,33,63.484848484848484,64.0,9.142379546098596,45,84,0.030303030303030304,0.0,0.30303030303030304,0.09090909090909091,0.08146321879015377,-0.44131403731416574,0,normal,-2.495225750142069,0,0.0
431,Обществознание,2026,23,48.08695652173913,49.0,11.894145594908961,25,76,0.0,0.2608695652173913,0.17391304347826086,0.0,0.20105588818535194,-0.2336005926734237,0,normal,-17.89311771325142,0,0.0
432,Математика,2026,33,56.878787878787875,56.0,11.87755095600858,35,81,0.030303030303030304,0.09090909090909091,0.15151515151515152,-0.12121212121212122,0.20632503134437002,-0.6837121951427703,0,normal,-9.101286356202678,0,0.0
433,Обществознание,2026,24,57.375,56.0,6.518003912241845,46,76,0.0,0.0,0.20833333333333334,-0.16666666666666666,0.7729037442088883,1.0953113373653665,0,normal,-8.605074234990553,0,0.015
435,Русский язык,2026,20,67.2,70.0,14.78039241698271,34,90,0.15,0.1,0.15,0.05,-0.6114679928989333,0.08944328609421781,0,normal,1.2199257650094495,0,0.0
436,Обществознание,2026,15,61.46666666666667,60.0,14.042158745086962,38,89,0.13333333333333333,0.13333333333333333,0.4,-0.06666666666666667,0.01744756144458814,-0.5480789467051319,0,normal,-4.513407568323885,0,0.0
440,Обществознание,2026,31,59.54838709677419,59.0,12.257555167686,29,82,0.06451612903225806,0.06451612903225806,0.5161290322580645,-0.06451612903225806,-0.2583341042528417,-0.047120659687082345,0,normal,-6.431687138216361,0,0.015
441,Русский язык,2026,29,74.34482758620689,74.0,10.548004753536013,52,95,0.27586206896551724,0.0,0.2413793103448276,0.0,-0.1725643740120898,-0.11266690795927481,0,normal,8.364753351216336,0,0.01
442,Русский язык,2026,21,68.95238095238095,69.0,11.428769839547538,47,89,0.19047619047619047,0.0,0.47619047619047616,0.047619047619047616,0.04194298327473327,-0.952380477710387,0,normal,2.9723067173903956,0,0.03
444,Обществознание,2026,34,54.411764705882355,55.5,12.824878504318045,33,84,0.029411764705882353,0.14705882352941177,0.4117647058823529,0.11764705882352941,0.33753010728812116,-0.5950379123232663,0,normal,-11.568309529108198,0,0.015
445,Математика,2026,26,54.88461538461539,58.0,8.59931537112525,37,72,0.0,0.038461538461538464,0.4230769230769231,-0.11538461538461539,-0.27927687084264957,-0.8058993767202267,0,normal,-11.095458850375167,0,0.005
446,Математика,2026,32,67.90625,68.0,7.538896533147275,54,88,0.0625,0.0,0.21875,-0.03125,0.3105900276364751,0.25888014058333164,0,normal,1.9261757650094466,0,0.0
447,Обществознание,2026,25,51.12,51.0,10.347250842615153,23,67,0.0,0.2,0.2,0.12,-0.7127646400252337,0.27382968563136734,0,normal,-14.860074234990556,0,0.0
449,Обществознание,2026,19,53.21052631578947,57.0,11.11934751667902,29,69,0.0,0.15789473684210525,0.15789473684210525,-0.10526315789473684,-0.5220245084614243,-0.8276987313578625,0,normal,-12.76954791920108,0,0.0
450,Обществознание,2026,33,55.15151515151515,54.0,12.794698741515333,34,89,0.06060606060606061,0.12121212121212122,0.2727272727272727,-0.030303030303030304,0.6150648278362194,0.025489345148302256,0,normal,-10.828559083475405,0,0.0
451,Русский язык,2026,22,51.45454545454545,53.0,10.147670009000601,33,75,0.0,0.13636363636363635,0.13636363636363635,0.09090909090909091,0.19194664153040325,-0.4212833233280686,0,normal,-14.5255287804451,0,0.0
453,Математика,2026,18,57.77777777777778,54.5,11.88161771419081,41,83,0.05555555555555555,0.0,0.2222222222222222,0.05555555555555555,0.5814114541900711,-0.7787534072643831,0,normal,-8.202296457212775,0,0.0
454,Математика,2026,25,71.0,68.0,14.071247279470288,26,100,0.24,0.04,0.24,0.16,-0.6272838854551738,2.576914600550964,0,normal,5.019925765009447,0,0.0
455,Русский язык,2026,35,58.457142857142856,59.0,13.126511574765361,18,78,0.0,0.05714285714285714,0.14285714285714285,0.02857142857142857,-0.7616040593969163,0.6114812293007823,0,normal,-7.522931377847698,0,0.0
456,Обществознание,2026,16,50.0625,50.5,15.489789984050784,23,76,0.0,0.25,0.1875,-0.125,-0.00663935253411001,-0.7684183213614615,0,normal,-15.917574234990553,0,0.0
457,Русский язык,2026,19,60.578947368421055,56.0,11.202987334088897,48,90,0.10526315789473684,0.0,0.05263157894736842,0.0,1.2296308334195878,0.7785721430746588,0,normal,-5.4011268665694985,0,0.01
458,Обществознание,2026,25,63.92,64.0,12.60133326279406,42,86,0.16,0.0,0.24,0.12,-0.0336475019495568,-0.977993526482587,0,normal,-2.0600742349905516,0,0.0
459,Обществознание,2026,31,61.58064516129032,61.0,10.781627723027746,46,90,0.0967741935483871,0.0,0.3548387096774194,0.16129032258064516,0.9219261421861321,0.4580823378461307,0,normal,-4.399429073700233,0,0.03
461,Обществознание,2026,28,49.07142857142857,50.5,15.03312668606181,24,83,0.03571428571428571,0.32142857142857145,0.25,-0.10714285714285714,0.13203356865633972,-0.8394652651100456,0,normal,-16.908645663561984,0,0.0
463,Обществознание,2026,34,55.705882352941174,56.5,9.80554888455183,39,78,0.0,0.029411764705882353,0.38235294117647056,-0.058823529411764705,0.16213827243887358,-0.4982712000097491,0,normal,-10.27419188204938,0,0.005
464,Обществознание,2026,33,72.60606060606061,75.0,11.33495370040241,45,100,0.24242424242424243,0.0,0.24242424242424243,0.030303030303030304,-0.3476617470178977,0.30462421551635144,0,normal,6.625986371070056,0,0.0
465,Обществознание,2026,18,73.72222222222223,75.0,11.985201780879413,53,100,0.3333333333333333,0.0,0.05555555555555555,0.0,-0.004580268704813989,-0.2763700157483884,0,normal,7.742147987231675,0,0.015
466,Русский язык,2026,21,72.85714285714286,71.0,7.923958331936034,59,87,0.23809523809523808,0.0,0.14285714285714285,0.0,0.20713055881873013,-0.8887049742408109,0,normal,6.877068622152308,0,0.035
468,Обществознание,2026,17,64.3529411764706,68.0,8.238654776476046,47,76,0.0,0.0,0.058823529411764705,0.0,-0.6808549055062209,-0.6962415011782483,0,normal,-1.6271330585199593,0,0.0
469,Русский язык,2026,17,68.82352941176471,72.0,13.530946204545764,41,87,0.29411764705882354,0.0,0.35294117647058826,-0.11764705882352941,-0.5538955159467309,-0.8350824657750566,0,normal,2.8434551767741567,0,0.0
470,Обществознание,2026,24,71.54166666666667,67.0,13.689957288302823,52,100,0.20833333333333334,0.0,0.25,0.125,0.9194688686693363,-0.3400837348858885,0,normal,5.561592431676118,0,0.015
471,Математика,2026,32,66.25,66.0,13.765899897936205,41,91,0.1875,0.0,0.3125,0.09375,0.004474317579833728,-0.9641968736293953,0,normal,0.26992576500944665,0,0.005
473,Математика,2026,21,69.19047619047619,68.0,10.948446498276528,47,86,0.23809523809523808,0.0,0.23809523809523808,0.0,-0.2704139467508154,-0.6026707527624038,0,normal,3.2104019554856364,0,0.0
474,Математика,2026,24,61.083333333333336,63.5,12.576156893988808,34,85,0.041666666666666664,0.08333333333333333,0.20833333333333334,0.16666666666666666,-0.38006104103713945,-0.2761171109057363,0,normal,-4.896740901657218,0,0.0
475,Обществознание,2026,24,73.875,71.5,9.439776215567825,57,91,0.3333333333333333,0.0,0.2916666666666667,-0.08333333333333333,0.15638048030462307,-0.9348804147704253,0,normal,7.894925765009447,0,0.055
477,Русский язык,2026,31,53.41935483870968,53.0,11.18689957782817,32,83,0.03225806451612903,0.0967741935483871,0.3225806451612903,-0.03225806451612903,0.5191689009774552,0.17780097135438844,0,normal,-12.560719396280874,0,0.0
478,Математика,2026,33,69.84848484848484,70.0,7.9319882184894395,51,93,0.12121212121212122,0.0,0.12121212121212122,0.030303030303030304,0.22860665262623034,1.283592535896772,0,normal,3.868410613494291,0,0.0
479,Математика,2026,15,64.86666666666666,63.0,12.65894501484578,41,90,0.2,0.0,0.3333333333333333,0.13333333333333333,0.24744803216492883,-0.4347179551922489,0,normal,-1.1134075683238933,0,0.01
480,Математика,2026,28,65.75,66.5,16.052647756678645,34,98,0.17857142857142858,0.10714285714285714,0.17857142857142858,0.07142857142857142,-0.2719225828853103,-0.2667910304614516,0,normal,-0.23007423499055335,0,0.0
481,Русский язык,2026,27,71.44444444444444,71.0,6.297167695691002,57,85,0.1111111111111111,0.0,0.25925925925925924,0.037037037037037035,-0.09817702117182184,0.005018928085681829,0,normal,5.4643702094538895,0,0.005
483,Русский язык,2026,24,65.0,65.0,18.45489998166702,18,97,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.0,-0.35721494265522863,0.2985772082601028,0,normal,-0.9800742349905534,0,0.0
484,Математика,2026,32,69.75,69.5,7.798236980241111,52,93,0.09375,0.0,0.1875,0.125,0.4523118960748006,1.1008408953354127,0,normal,3.7699257650094466,0,0.005
486,Обществознание,2026,32,59.15625,61.5,12.122059888381182,29,78,0.0,0.09375,0.21875,0.0625,-0.6631035842540608,-0.2234612210932787,0,normal,-6.823824234990553,0,0.0
487,Русский язык,2026,18,72.88888888888889,74.5,10.010488326910425,52,88,0.2222222222222222,0.0,0.3888888888888889,0.05555555555555555,-0.43732894873767714,-0.7203305106212068,0,normal,6.908814653898332,0,0.045
488,Математика,2026,15,71.33333333333333,71.0,7.879650302449271,56,88,0.13333333333333333,0.0,0.26666666666666666,0.13333333333333333,0.0020591325692046205,-0.14133184464715898,0,normal,5.353259098342775,0,0.005
491,Русский язык,2026,25,54.72,56.0,10.278209960883267,32,74,0.0,0.04,0.36,0.12,-0.11766286042464909,-0.3646970659170239,0,normal,-11.260074234990554,0,0.0
492,Обществознание,2026,31,52.12903225806452,55.0,11.355663459783521,15,71,0.0,0.0967741935483871,0.3225806451612903,-0.0967741935483871,-1.3747933125331813,2.2888675253603363,0,normal,-13.851041976926034,0,0.0
493,Математика,2026,17,53.23529411764706,54.0,11.982975235797248,33,73,0.0,0.17647058823529413,0.35294117647058826,-0.11764705882352941,0.06614024989016776,-1.156458998152334,0,normal,-12.744780117343495,0,0.0
495,Русский язык,2026,15,74.06666666666666,72.0,13.066326526185119,53,100,0.4,0.0,0.26666666666666666,0.26666666666666666,0.3465666116099737,-0.9606664558485551,0,normal,8.08659243167611,0,0.035
497,Математика,2026,30,69.9,73.0,9.470480452437457,51,92,0.06666666666666667,0.0,0.16666666666666666,-0.06666666666666667,-0.026126450293209137,-0.3569543642233639,0,normal,3.9199257650094523,0,0.0
499,Русский язык,2026,20,60.9,64.5,10.358088626768936,40,78,0.0,0.0,0.15,-0.1,-0.33015892957373716,-0.993587996174941,0,normal,-5.080074234990555,0,0.0
500,Обществознание,2026,26,71.73076923076923,73.5,9.617922741934583,52,87,0.23076923076923078,0.0,0.23076923076923078,0.15384615384615385,-0.2254820666325026,-0.8259647319053558,0,normal,5.750694995778673,0,0.0
